Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Female,61,67,91.04
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Foster Care Cohort,*,*,*
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Hispanic or Latino,*,*,*
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Homeless Cohort,*,*,*
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Income Eligibility 1 and 2,113,126,89.68
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Male,52,66,78.79
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Migrant Cohort,*,*,*
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Military Cohort,*,*,*
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Multiple Races,*,*,*
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,Students With Disabilities,*,*,66.67
2021,4 year,4157,Ganado Unified School District,4728,Ganado High School,Apache,White,*,*,*
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,All,163,236,69.07
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,American Indian or Alaska Native,146,205,71.22
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Black/African American,*,*,*
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,EL Cohort,*,*,36.36
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Female,88,115,76.52
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Foster Care Cohort,*,*,*
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Hispanic or Latino,*,*,*
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Homeless Cohort,*,*,*
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Income Eligibility 1 and 2,66,90,73.33
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Male,75,121,61.98
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Migrant Cohort,*,*,*
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Military Cohort,*,*,*
2021,4 year,4158,Chinle Unified District,4737,Chinle High School,Apache,Students With Disabilities,19,32,59.38
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,All,26,37,70.27
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,American Indian or Alaska Native,26,37,70.27
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,EL Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Female,16,20,80
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Foster Care Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Homeless Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Income Eligibility 1 and 2,24,32,75
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Male,*,*,58.82
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Migrant Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Military Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,4741,Red Mesa High School,Apache,Students With Disabilities,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,All,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,American Indian or Alaska Native,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,EL Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Female,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Foster Care Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Homeless Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Income Eligibility 1 and 2,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Male,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Migrant Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Military Cohort,*,*,*
2021,4 year,4159,Red Mesa Unified District,88386,Red Valley/Cove High School,Apache,Students With Disabilities,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,All,105,116,90.52
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,American Indian or Alaska Native,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Asian,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Black/African American,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,EL Cohort,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Female,48,51,94.12
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Hispanic or Latino,27,29,93.1
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Income Eligibility 1 and 2,37,46,80.43
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Male,57,65,87.69
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Military Cohort,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Multiple Races,*,*,*
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,Students With Disabilities,12,14,85.71
2021,4 year,4168,Tombstone Unified District,4751,Tombstone High School,Cochise,White,68,74,91.89
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,All,43,66,65.15
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Asian,*,*,*
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,EL Cohort,*,*,*
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Female,24,33,72.73
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Hispanic or Latino,34,47,72.34
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Income Eligibility 1 and 2,*,*,81.82
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Male,19,33,57.58
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Military Cohort,*,*,*
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,Students With Disabilities,*,*,*
2021,4 year,4169,Bisbee Unified District,4754,Bisbee High School,Cochise,White,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,All,80,91,87.91
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Asian,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,EL Cohort,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Female,40,46,86.96
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Hispanic or Latino,46,50,92
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Income Eligibility 1 and 2,21,25,84
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Male,40,45,88.89
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Military Cohort,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,Students With Disabilities,*,*,*
2021,4 year,4170,Willcox Unified District,4757,Willcox High School,Cochise,White,33,40,82.5
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,All,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,EL Cohort,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Female,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Hispanic or Latino,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Income Eligibility 1 and 2,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Male,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Military Cohort,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,Students With Disabilities,*,*,*
2021,4 year,4171,Bowie Unified District,4759,Bowie High School,Cochise,White,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,All,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,EL Cohort,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Female,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Hispanic or Latino,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Income Eligibility 1 and 2,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Male,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Military Cohort,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,Students With Disabilities,*,*,*
2021,4 year,4172,San Simon Unified District,4760,San Simon School,Cochise,White,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,All,34,36,94.44
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Asian,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,EL Cohort,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Female,17,18,94.44
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Hispanic or Latino,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Income Eligibility 1 and 2,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Male,17,18,94.44
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Military Cohort,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Multiple Races,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,Students With Disabilities,*,*,*
2021,4 year,4173,St David Unified District,4762,St David High School,Cochise,White,30,32,93.75
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,All,323,391,82.61
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Asian,*,*,*
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Black/African American,*,*,*
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,EL Cohort,36,57,63.16
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Female,178,204,87.25
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Hispanic or Latino,319,381,83.73
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Homeless Cohort,*,*,69.23
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Income Eligibility 1 and 2,194,231,83.98
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Male,145,187,77.54
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Military Cohort,*,*,*
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,Students With Disabilities,12,16,75
2021,4 year,4174,Douglas Unified District,4773,Douglas High School,Cochise,White,*,*,*
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,All,377,438,86.07
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,American Indian or Alaska Native,*,*,*
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Asian,*,*,83.33
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Black/African American,25,28,89.29
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,EL Cohort,*,*,*
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Female,191,214,89.25
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Hispanic or Latino,130,155,83.87
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Income Eligibility 1 and 2,49,65,75.38
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Male,186,224,83.04
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Military Cohort,*,*,81.82
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Multiple Races,38,42,90.48
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Native Hawaiian or Pacific Islander,*,*,*
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Students With Disabilities,22,38,57.89
2021,4 year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,White,164,191,85.86
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,All,28,36,77.78
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Black/African American,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,EL Cohort,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Female,13,15,86.67
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Hispanic or Latino,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Homeless Cohort,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Income Eligibility 1 and 2,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Male,15,21,71.43
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Migrant Cohort,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Military Cohort,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Students With Disabilities,*,*,*
2021,4 year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,White,23,28,82.14
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,All,26,37,70.27
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,American Indian or Alaska Native,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,EL Cohort,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Female,13,18,72.22
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Hispanic or Latino,13,17,76.47
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Homeless Cohort,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Income Eligibility 1 and 2,24,31,77.42
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Male,13,19,68.42
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Migrant Cohort,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Military Cohort,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Multiple Races,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Students With Disabilities,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,White,11,16,68.75
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,All,35,40,87.5
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,EL Cohort,14,16,87.5
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Female,20,25,80
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Foster Care Cohort,*,*,*
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Hispanic or Latino,35,39,89.74
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Homeless Cohort,30,33,90.91
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Income Eligibility 1 and 2,35,38,92.11
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Male,15,15,100
2021,4 year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Migrant Cohort,*,*,*
